65,0.027630064636468887
185,0.327365517616272
186,0.02672949619591236
226,0.09458717703819275
281,0.18971720337867737
375,0.007469582371413708
399,0.38034820556640625
401,0.6056960821151733
412,0.09928540885448456
448,0.0668712928891182
476,0.4022918939590454
540,0.029587430879473686
589,0.007655891589820385
597,0.17239326238632202
605,0.11825909465551376
622,0.12834657728672028
647,0.26570940017700195
659,0.2286236733198166
671,0.9725710153579712
672,0.04908089339733124
727,0.584335207939148
730,0.23181971907615662
739,0.5642544627189636
752,0.4510728120803833
810,0.06913014501333237
905,0.11392050236463547
907,0.2758887708187103
928,0.038817599415779114
974,0.36229753494262695
1059,0.02493715099990368
1090,0.0009366736048832536
