23,0.020869987085461617
39,0.02394016645848751
43,0.5496567487716675
52,0.48900076746940613
61,0.7896178960800171
91,0.898571252822876
92,0.1102992445230484
105,0.19661709666252136
117,0.8929477334022522
119,0.4432391822338104
131,0.19410273432731628
142,0.09180893003940582
159,0.004405367653816938
168,0.02018456533551216
196,0.14023616909980774
197,0.033966515213251114
210,0.48237958550453186
219,0.005343501456081867
244,0.01725355163216591
277,0.858443558216095
286,0.9157736897468567
288,0.7516251802444458
306,0.1583053320646286
328,0.01720903255045414
334,0.7701485753059387
348,0.008326822891831398
375,0.9265952110290527
391,0.09223052114248276
411,0.06572961062192917
414,0.06959357112646103
416,0.06078721582889557
419,0.7337061762809753
439,0.43240025639533997
447,0.04557482525706291
