5,0.14042402803897858
8,0.552273154258728
33,0.24486015737056732
65,0.15182353556156158
94,0.7206608653068542
113,0.59617680311203
124,0.6011942625045776
138,0.7395391464233398
166,0.005923028104007244
178,0.0008215956040658057
190,0.020245686173439026
197,0.8099018335342407
209,0.9676254987716675
211,0.21289069950580597
254,0.27986621856689453
255,0.18491439521312714
262,0.552849531173706
271,0.7897519469261169
284,0.12761497497558594
299,0.024678034707903862
303,0.10217209905385971
348,0.04470650851726532
409,0.7722753286361694
436,0.08116962760686874
453,0.4442485570907593
473,0.5372298359870911
499,0.1413061022758484
504,0.9142219424247742
510,0.7843961715698242
517,0.8350828289985657
538,0.028375539928674698
542,0.09079726040363312
588,0.026814376935362816
624,0.7625744938850403
647,0.006958960089832544
648,0.0012381019769236445
652,0.7978504300117493
658,0.2563275694847107
693,0.0026651262305676937
711,0.0846586525440216
724,0.8788878321647644
