127,0.25432640314102173
218,0.25044703483581543
274,0.6059596538543701
292,0.12063051760196686
327,0.38039788603782654
346,0.18334700167179108
361,0.8307271003723145
369,0.8320873975753784
381,0.8647037744522095
390,0.9302071332931519
393,0.8718617558479309
399,0.9230772256851196
411,0.38014861941337585
412,0.22185641527175903
419,0.9668776392936707
473,0.0393686518073082
475,0.7770324349403381
489,0.9385342597961426
490,0.2951984405517578
508,0.9443061351776123
514,0.5269654989242554
541,0.2863619327545166
562,0.007911878637969494
732,0.4340394139289856
782,0.49704596400260925
