8,0.01887769252061844
45,0.08658404648303986
59,0.059874277561903
108,0.009714326821267605
125,0.015530760399997234
126,0.2247048169374466
152,0.006944239605218172
192,0.26541048288345337
230,0.0017284054774791002
256,0.005185691639780998
267,0.31639188528060913
282,0.021885372698307037
314,0.07545658200979233
371,0.45685136318206787
378,0.15573637187480927
391,0.6155815720558167
454,0.6383554339408875
455,0.05319186672568321
459,0.04784432053565979
493,0.0031280112452805042
505,0.024387134239077568
514,0.23416191339492798
521,0.6568693518638611
524,0.0206451378762722
544,0.006382445339113474
557,0.03621228039264679
566,0.8364379405975342
574,0.025317523628473282
588,0.05372907221317291
590,0.04771342873573303
604,0.01373009942471981
631,0.059496503323316574
635,0.02342875301837921
650,0.08525281399488449
655,0.23191101849079132
689,0.065054751932621
696,0.021795079112052917
708,0.1511111706495285
711,0.14650563895702362
723,0.015398996882140636
730,0.4859093725681305
773,0.002063530730083585
793,0.016867229714989662
816,0.036086276173591614
818,0.2443128377199173
824,0.7583605647087097
832,0.018022216856479645
859,0.007366776932030916
872,0.5580061674118042
874,0.017436904832720757
919,0.013278198428452015
979,0.4240328073501587
981,0.04280753806233406
996,0.09941854327917099
999,0.032675497233867645
1001,0.07463306933641434
1024,0.001747624366544187
1055,0.01127809938043356
1070,0.07410668581724167
1077,0.731751024723053
