11,0.02692461386322975
35,0.012386654503643513
58,0.0016170454910025
76,0.28564029932022095
88,0.6214272379875183
91,0.08567804843187332
93,0.3982711136341095
113,0.031916555017232895
121,0.21568305790424347
172,0.011371015571057796
213,0.9467424154281616
215,0.864403486251831
242,0.1554858684539795
248,0.2604149878025055
275,0.27316761016845703
282,0.6585161685943604
283,0.3678267002105713
299,0.487111896276474
302,0.08500206470489502
323,0.8623501658439636
335,0.0860324278473854
338,0.23183992505073547
354,0.013725289143621922
368,0.28929492831230164
389,0.019281616434454918
395,0.007457635831087828
