30,0.013259511440992355
34,0.03902827948331833
37,0.04737396165728569
72,0.4218275547027588
79,0.054640695452690125
95,0.6170710325241089
137,0.5425326228141785
138,0.0654485672712326
148,0.6142853498458862
149,0.10607210546731949
158,0.8811455368995667
159,0.04877566173672676
167,0.1410268098115921
176,0.2771662771701813
181,0.2267639935016632
184,0.7242050766944885
189,0.0012257695198059082
191,0.24230940639972687
198,0.5787830352783203
199,0.0009133752901107073
200,0.0005536813987419009
203,0.47542089223861694
213,0.31945547461509705
220,0.9137629270553589
231,0.34512007236480713
242,0.2118600308895111
243,0.12365894764661789
